transcript_ID	yHG010_Total	yHG010_Supernatant	yHG010_Pellet	yHG005_Total	yHG005_Supernatant	yHG005_Pellet	yHG006_Total	yHG006_Supernatant	yHG006_Pellet	yHG007_Total	yHG007_Supernatant	yHG007_Pellet	yHG008_Total	yHG008_Supernatant	yHG008_Pellet	yHG026_Total	yHG026_Supernatant	yHG026_Pellet	yHG027_Total	yHG027_Supernatant	yHG027_Pellet
YDR211W	3564	3612.550077664433	1338.0156158097088	4548	5815.607719855732	1828.5014067287557	5248	3728.2377988827648	2622.3476203123573	4763	5217.550667591393	1143.5622412571684	5126	5377.127698065713	2754.2155218310654	4941	6222.538181022974	2002.0712183660362	5902	4301.80631698342	1902.4689080624375
YDR217C	2074	1941.1469363584183	3033.3422199322376	2470	2043.354193676263	2930.728890224127	2959	1681.8421445891727	4464.342661569826	2474	3214.255559339188	3897.873736968031	2920	2797.5318969544023	2899.5768965943716	2769	3871.434305286384	3481.8629884626716	3058	1721.8353826960083	4967.98561012256
YDR227W	2818	2549.9612027617404	7245.050465151435	3405	2697.5648818638874	8373.511114926077	3822	1949.137276931433	9591.077628616476	3173	3009.4343554461375	6694.022875651717	3855	3471.9001935254782	10863.850113889202	3425	3270.513186887256	10279.40914093866	4233	1614.877565386705	8418.617475758074
YDR228C	1821	2246.184312071884	995.9093504038174	2059	2262.6292309693526	1281.6598645295016	2326	1353.6778236937243	1433.6710173333995	1971	3370.566478099674	864.6446214383468	2300	2744.0758734457195	1162.8909981064498	2025	2513.352577704354	1068.298871460138	2302	1242.6890912814997	1347.9030725138728
YDR234W	3357	3250.790875888546	4416.972004462732	4031	3131.2957248612074	9108.329437256325	4988	2905.1805101853097	7558.531376194442	4509	5167.243705231696	9064.8226441117	4811	4643.820708908141	9578.549537034705	4733	5110.834111984586	8269.424597598845	5085	2244.8776569368783	7609.87563224975
YDR287W	525	312.6002858551219	1581.291182320565	596	416.8635324363131	2067.7445814409293	716	224.95134900091216	2558.8305499241687	590	799.52136607375	1701.3974808948115	652	486.58688065595925	2126.8664307473227	595	539.3267037632177	1701.3648693624418	722	287.48777484870516	1825.445875347359
YDR289C	368	456.29557854658924	106.43306034849957	506	396.3817981836619	256.33197290590033	577	333.45729381311685	344.8069535358809	443	871.3884551590309	146.4317504048813	526	531.8189005479217	382.529933587648	499	821.759629410808	316.53299895115197	521	283.778255173238	338.90134394634515
YDR303C	2321	2106.270474451245	5397.676631959621	2739	1903.5964775993489	6476.654515422415	3324	1491.9567411678145	8048.520204903325	3007	3945.503190781921	5348.245360025903	3066	3469.1588589865714	6219.936720135156	3087	2949.020388543722	6299.006679127924	3302	1635.2799236017745	6192.651830292307
YDR305C	456	509.23594953818247	539.7676631959621	533	484.33277468034066	538.2971431023907	649	398.9578336692648	1197.7504701772705	520	887.558550203219	627.5646445923485	506	537.3015696257353	512.5901110074483	621	734.6260672429344	640.9793228760827	629	316.54567897319794	808.7418435083237
YDR326C	5442	5547.394588904805	5724.578174458584	6530	7375.8339467488695	6929.507667556172	7461	3904.8907700099517	8937.759190337965	6276	8525.233442741446	6882.292269029422	7320	9685.13492595777	10374.211798897013	6497	8067.366014508298	7438.525475352071	7817	3909.2154846631456	9496.939933769172
YDR347W	803	889.90242666821	433.3346028474625	979	962.6415098746074	563.9303403929807	1220	665.5913443968166	626.0968366835732	965	1599.0427321475	362.592905764468	1026	1059.525799287483	397.8311309311539	1115	1490.2843736298382	387.75292371516116	1140	585.4858554445673	415.9243766614236
YDR351W	2105	2374.753784480039	1277.1967241819948	2506	2496.3619630290195	1922.4897967942525	2805	1421.163228393998	2994.376175443176	2328	4096.424077861011	1610.7492544536944	2685	3314.2734575383365	2012.1074506710283	2642	3677.6372446026653	2160.337717841612	2967	1358.9207077794708	2172.049522565212
YDR353W	8084	8846.083895690506	7054.991428814828	9617	9278.225616451004	9689.348575843032	10759	7162.715600834927	13946.53388380655	9525	15137.005638587289	9601.739062262932	9989	10541.801969366148	9846.320490546059	9835	13033.979058077093	10097.402666541748	10994	5271.227458838839	11838.440128307557
YDR367W	478	466.37945873546414	342.10626540589146	595	620.4760670656106	504.1195467149373	786	357.2756719426252	716.8355086666998	585	952.2389303799719	278.91761981882155	606	685.3336347267032	451.3853216334246	659	1026.0728096665116	506.45279832184315	781	468.63598566735163	693.207294435706
YDR382W	3504	3756.2453703559004	2767.2595690609887	4590	4212.008408662863	3691.1804098449647	5572	2451.308082495234	4346.382387991762	4792	10242.85687187966	3305.1737948530354	5145	6157.037374384701	2394.6373842586763	5821	7771.412363696727	3402.7297387248836	6818	3386.79146370152	5006.497126480099
YDR412W	810	839.4830257238355	1786.5549415640999	1207	983.1232441272587	2682.94131641509	1411	678.1621550762793	4754.706411915831	1147	1669.1131440056488	2531.1773998558056	1454	1879.18482642062	3037.287672685925	1302	1144.7547305503394	2350.2575172123034	1395	685.0246334029362	2518.653169783065
YDR418W	10616	12215.360363798332	6021.07027114369	14345	15581.78053467872	6698.808891940862	17049.5	9249.470173625741	8983.128526329529	14467.5	31950.311130088754	8646.446214383468	15283.4	13242.016490189359	9938.127674607094	16986.4	16544.860692324	12558.446733386954	19036.9	10507.21448076074	9627.879089384805
YDR419W	681	761.332954260055	570.1771090098191	761	897.5818834250094	692.0963268459309	954	611.3383719907142	816.648047848139	797	1379.8481104373932	606.6458231059369	852	977.2857631202787	612.0478937402368	808	872.8379244747339	585.5860480596311	857	433.3955487504136	677.8026878926903
YDR420W	9353	8920.452512083459	13456.17977263173	10689	8561.36491760821	21540.43012319249	12182	4959.515623855405	26804.203703815583	10653	15101.072094044648	15298.631447062362	12725	11445.071699935943	18835.773929855786	10924	12500.661565497867	19925.752283975016	13143	4685.741603394272	23823.224018773763
YDR429C	4111	3360.4530729425605	6119.900970038725	5440	4924.049875916797	8390.599913119804	6442	3112.929697203799	9064.793331114342	5732	6850.730267054401	8221.096844159765	5866	7261.795193564147	9884.573483904824	6726	7464.9425933131715	11798.76753590419	7057	3804.112427191576	10567.560088508762
YDR471W	10827	12883.417426311295	13007.64044687734	14625	13752.882146706688	15952.393113843864	17699	12724.968515689834	27747.8858924401	16323	24190.46218610555	19280.18046997604	18081	23367.13560964167	24191.193000082858	18861	28473.144892546698	21318.497479360085	21098	7699.726339711342	36940.24649015162
YDR475C	2103	2168.0342406081036	3208.1965333619155	2243	1942.1503303102218	4186.755557463039	2411	1265.0205273227766	4899.888287088834	2158	2842.3433733228594	3514.3620097171515	2588	2612.4918155781925	4307.287052196916	2333	2674.098976876121	3980.402461810736	2360	1225.9962527418975	4136.136856799712
YDR482C	153	191.5937235886231	68.42125308117829	184	206.022150423727	162.34358284040354	237	161.4356739888899	235.92054715612903	219	314.4185147481039	139.45880990941077	230	285.0987920463085	130.0601774198003	218	347.0319458754966	189.91979937069118	272	138.4887345507741	246.47370468825102
YDR508C	7546	7990.214564659749	4766.680631322088	8816	10227.614239456248	6732.986488328315	10203	5982.382640194846	6288.18996843067	9410	14502.778577409685	4671.870131965261	10703	10591.14599106647	6831.984613875393	10105	14564.825607198873	4771.734959188616	11766	6911.45340867457	8611.17505754577
YDR512C	371	379.4059921064181	425.73224139399827	411	451.80296145554166	512.6639458118007	462	195.8399979537353	753.1309774599504	353	573.1400354551151	383.51172725087963	421	431.760189877823	581.4454990532249	471	651.9994134630542	585.5860480596311	405	200.31406247522682	408.22207338991575
YDR540C	88	57.98231108603068	152.0472290692851	106	99.99905546882655	290.5095692933537	103	46.97513464430813	272.21601594937965	70	64.6803801767528	90.648226441117	81	84.98137070611119	206.5661641373299	95	109.66810410784092	189.91979937069118	106	51.93327545654029	161.74836870166473
YEL070W	42.1132	41.596005779108964	30.40944581385702	26.2857	31.325005327584222	8.544399096863344	38.0702	25.803242973634042	36.29546879325062	32	44.91693067830056	27.891761981882155	50.9091	58.93869258649647	61.204789374023676	29.2453	42.06447828793898	39.566624868893996	48.1081	29.05790412449278	38.51151635753922
YEL064C	242	254.61797476909123	258.48028941778466	263	242.16638734017033	367.4091611651238	282	165.4054036771413	417.39789112238213	221	346.7587048364803	216.1611553595867	276	353.63215551897883	390.18053225940093	272	333.5112207115162	332.35964889870957	306	149.6172935771756	446.73358974745497
YEL055C	4214	2978.5261107889237	6781.306416490115	6034	5971.027938596439	11500.761184378061	7246	4514.905898771249	13828.573610228486	6116	9583.476329522207	6596.40170871513	6733	7128.840468427166	12371.018052224535	6743	6118.879288099124	11442.667912084144	7827	4375.996710492764	14149.13110975991
YEL053C	1511	1739.4693325809203	1087.1376878453884	1904	1930.102251338074	1520.9030392416753	2229	1388.7437692732783	1959.9553148355335	1792	3025.6044504903257	857.6716809428763	2131	2419.227730585262	1423.0113529460505	2138	3000.098683607648	1281.9586457521655	2410	1240.2160781645216	1879.361998247914
YEL046C	16018	14929.18461962929	33496.00456396351	16365	15558.88918463164	34664.62713597459	17597	8567.999910475919	42583.65876168129	20935	26111.11014190968	47436.914190686075	21061	17229.287577029318	42399.6178388549	21224	25100.47511553159	40880.23681454128	21188	8501.600842891494	47561.72270156094
YEL016C	767	1003.3460787930526	243.27556651085615	1021	1196.3742419342743	606.6523358772974	1192	1005.0032327423105	471.84109431225806	901	1230.7239005854353	257.99879833240993	1234	1429.6059620399028	382.529933587648	1007	1787.7403272374067	474.79949842672795	1199	742.5221883726772	415.9243766614236
YEL012W	711	781.5007146378048	790.6455911602825	728	692.7645408984972	1298.7486627232283	738	408.8821578898933	1052.568595004268	686	989.9691521497443	829.7799189609941	714	842.9603707138449	994.5778273278847	633	800.7273902668385	973.3389717747923	688	339.42105030524544	893.4671794949099
YEL006W	850	912.5911570931785	1254.389639821602	959	991.5568994077621	1444.0034473699052	1081	599.42918292596	1606.07449410134	929	1293.6076035350561	969.2387288704049	1097	1202.0751953106374	1514.818537007086	982	1018.5612956865225	1369.0052204637323	1060	523.04227424087	1270.8800397987943
YEL003W	466	452.51412347576115	1011.1140733107459	643	509.633740521851	1367.103855498135	740	300.3762130776886	1578.852892506402	592	812.0981066636741	1025.0222528341692	665	763.4616690855473	1912.6496679382399	707	722.6076448749518	1543.0983698868658	862	426.5947626787238	2996.1959726165514
YER005W	1003	1133.176036224817	1163.161302380031	1119	1165.04923660669	1298.7486627232283	1313	808.5016131738666	1624.2222284979653	1088	1643.9596628258005	1052.9140148160513	1303	1417.2699566148221	1706.08350380091	1198	1317.5195520900888	1147.4321211979259	1267	680.0786071689799	1209.2616136267316
YER006W	3508	4682.701862708782	2257.9013516788837	4798	5205.974923865055	4332.010342109716	5717	3126.1621294979705	5807.275006920099	5593	10844.743742968887	4337.168988182675	6682	8219.891614912078	7237.4663434783	6404	6398.307608154719	5112.007933061104	6985	4981.8849241524	8187.5483776128385
YER019C-A	2068	2314.2505033467896	3025.7398584787734	2254	2093.9561253592838	3520.292427907698	2492	1311.9956619670847	4645.820005536079	2277	2977.094165357761	3416.740842780564	2479	3158.017388820648	3350.9622182277963	2576	3052.679281467572	3410.6430636986624	2611	1232.7970388135873	3396.7157427349593
YER022W	1170	957.9686179431155	2516.3816410966683	1573	1612.0329664733727	4545.620319531299	1745	910.3913418389857	3720.2855513081886	1308	1769.727068725042	2552.096221342217	1659	1403.563283920288	3863.5523292352445	1584	1320.5241576820845	3402.7297387248836	1608	756.1237605160568	3165.646644589724
YER023W	3589	3603.7266824991675	5428.086077773478	4412	3660.206391738495	7519.071205239743	4870	2891.28645627643	7558.531376194442	4664	7596.351316314191	5857.2700161952525	4641	4839.826128439978	5898.611575921532	4739	5749.31280028366	8047.851498333039	5244	2335.760888985824	6215.75874010683
YER024W	1037	980.6573483680841	2204.684821504634	848	707.2222356650745	1802.8682094381656	1033	434.02377924881876	2250.3190651815385	1027	1286.420894626528	1980.315100713633	1281	1033.4831211678684	2180.4206214495935	1042	836.7826573707862	1638.0582695722114	1103	482.23755781073123	2018.0034571350552
YER031C	1852	2325.594868559274	965.4999045899604	2612	2661.420644947444	1879.7678013099357	2959	2120.4972751409514	1397.3755485401489	2640	4387.485788656399	927.4010858975817	2706	3042.881338186562	841.5658538928255	2887	4554.982077465393	1186.9987460668199	3072	1609.3132858735044	1170.7500972691923
YER050C	589	548.3109852700727	1094.7400492988527	797	574.693366971449	2016.4781868597493	856	504.15567040792666	2032.5462524220347	733	758.1977898497134	1401.5610395895783	876	600.352264020592	1767.2882931749336	839	847.2987769427709	1748.8448192051146	923	356.1138888448477	2364.607104352908
YER072W	827	729.8208286698209	212.86612069699913	1102	1195.1694340370595	410.1311566494405	1300	658.9751282497309	499.06269590719603	1115	2123.6724824700505	404.43054873729125	1284	1298.0219041723758	428.43352561816573	1187	2435.2328323124675	316.53299895115197	1398	895.2307483460754	331.1990406748373
YER081W	3164	4038.5940156443976	1672.519519762136	2607	2727.685079294257	1298.7486627232283	3060.55	2031.178357155295	1941.8075804389082	3425	6613.568873072974	1554.9657304899301	3874.52	3866.6523671280593	1675.4811091138981	3347	4212.4570399778895	1772.584794126451	3465	1927.0954714051913	1301.6892528848257
YER098W	755	960.4895879903343	220.4684821504634	825	1068.6646048295079	213.6099774215836	994	599.42918292596	408.3240239240695	802	1408.5949460715055	327.7282032871153	939	1335.0299204476178	313.67454554187134	811	1392.6346918899799	205.74644931824878	923	490.8931037201546	300.38982758880593
YER099C	750	887.3814566209912	539.7676631959621	930	1048.1828705768567	880.0731069769245	1015	592.1513451641658	880.1651182363275	899	1473.2753262482584	676.3752280606423	991	989.6217685453594	826.2646565493196	1013	1116.2109774263809	1131.6054712503683	1032	401.8646315089427	839.551056594355
YER126C	1990	1886.9460803432157	3033.3422199322376	2705	2307.2071231662994	5331.705036442727	3374	1585.2453888417222	7894.26446253201	3183	4836.655095439404	4218.628999759676	3433	4266.887209808454	7727.104658470489	3675	3429.757283263025	9741.303042721702	3589	1787.9884835751727	6377.507108808495
YER129W	3932	4919.673047147342	1261.9920012750663	4614	4954.170073347166	1614.891429307172	5535	3212.8345610247925	2105.137190008536	4517	7677.201791535132	1248.1563486892264	5202	6385.93880838342	1591.3245237246156	4831	8503.033825347666	1448.1384702015202	5523	3835.643344433047	1679.10211318871
YER146W	547	801.6684750155546	433.3346028474625	674	745.7760883759474	768.995918717701	781	441.301617010613	852.9435166413896	568	752.8077581683174	495.07877517840825	649	626.3949421402067	359.5781375723891	666	875.8425300667295	593.4993730334099	798	456.8891733617056	770.2303271507844
YER150W	6490	7406.609998728614	6507.621404165402	5469	5610.79037732922	6331.399730775738	6220	3446.386991016916	6750.957195544615	5985	10406.354499548674	4978.679513765965	6676	8611.902453975752	6265.840312165674	5727	7251.615596281481	5689.680656146957	6557	3488.803254776867	5884.559699431993
YER152C	2515	2663.404854886583	1885.3856404591352	3060	3566.231375755742	2571.8641281558666	3343	1942.5210607843474	2277.5406667764764	2840	4489.896390602924	1624.6951354446355	2910	3858.428363511339	1927.9508652817458	3245	3655.102702662698	2081.204468103824	3384	1984.5930263749324	1994.8965473205317
YFL046W	245	284.86961533571593	258.48028941778466	266	332.52697963127866	273.420771099627	369	168.71351175068412	626.0968366835732	314	556.9699404109269	299.83644130523317	355	361.8561591356993	428.43352561816573	332	368.0641850194661	403.57957366271876	315	150.23554685642011	423.62667993293144
YFL018C	3708	3218.0182652747026	9860.262805143138	4791	4265.019956140313	10287.456512623467	5476	2322.2918676270638	18483.46748296288	4677	5885.914596084505	8806.82384577929	5325	5381.239699874073	12569.933617690112	5276	5860.483207187499	10010.356091830181	5696	2623.8669171137735	12408.410570399137
YFR004W	2910	3297.4288217620924	3185.3894490015227	3114	3345.751530565438	3340.8600468735676	3259	1863.788088634028	3774.7287544980645	2968	4588.713638095185	3514.3620097171515	3188	3924.2203924451023	3649.3355664261617	3148	4541.461352301412	3560.9962382004596	3107	1648.881495745154	3258.074283847818
YFR009W	6147	6792.753792230855	9160.845551424427	7462	7634.867644650047	14764.721639379859	8349	4296.570765917422	15534.460643511266	6993	9667.920159197412	11261.29890018492	8021	10073.033763213083	13556.860846346244	7421	8838.04734885518	11078.654963290319	8497	4299.951557145687	14688.29233876546
YFR013W	1681	1594.5135548658436	1322.8108929027803	2071	2232.509033538983	1931.0341958911158	2459	1339.7837697848445	2713.086292295484	1956	3512.5039790431038	1513.128087517107	2335	2197.1796329338104	1912.6496679382399	2244	2923.4812410117593	1946.6779435495846	2496	1176.5359904023353	2279.881768366322
YFR019W	5698	6134.7806099067675	5078.377450914122	7213	6596.323237250908	7228.561635946389	7882	4822.559949610732	7141.13348507206	6564	11045.971592407674	5411.001824485138	7718	10100.447108602151	6143.4307334176265	6230	6643.182963902364	5183.2278578251135	7763	3914.161510897102	6000.094248504611
YFR021W	1017	1268.0479337510187	304.0944581385702	1128	1271.0723315615905	247.78757380903699	1301	798.5772889532382	426.4717583206948	1097	1778.7104548607022	223.13409585505724	1165	1595.456701643765	328.97574288537726	1028	1452.7268037298927	292.79302402981557	1169	588.5771218407899	354.30595048936084
YFR043C	303	344.112411445356	258.48028941778466	397	496.38085365248844	299.05396839021705	440	242.15351098333485	263.142148751067	339	603.6835483163595	278.91761981882155	331	442.72552803345025	267.7709535113536	418	435.66781083936803	371.92627376760356	379	251.01083137327805	331.1990406748373
YFR044C	6925	6752.418271475355	7419.904778581113	7372	7555.350323433871	9603.904584874399	8463	5520.570753128268	12104.538842549082	8024	11960.480301017873	9120.606168075465	7846	9354.804114019498	7696.502263783477	8619	10362.884686792968	10777.948614286724	8319	4712.944747681031	9951.375826788135
YGL254W	588	500.41255437291693	798.2479526137467	734	712.0414672539337	1444.0034473699052	790	414.1751308075618	1551.631290911464	602	828.2682017078623	794.9152164836414	766	901.8990633003414	963.9754326408729	701	956.9668810506118	973.3389717747923	690	359.82340852031484	777.9326304222923
YGL244W	1034	1159.6462217206135	1193.570748193888	1320	1548.1781479209894	2204.454966990743	1620	773.4356675943127	2259.392932379851	1233	2094.925646835938	1310.9128131484613	1436	1687.2914086971432	1729.0352998161688	1395	1718.634398621507	1606.4049696770962	1433	720.8833235991187	1833.148178618867
YGL237C	408	472.68188385351095	752.6337838929612	488	489.1520062691998	871.5287078800611	572	279.2043214070145	952.7560558228288	429	549.7832315023988	746.1046330153476	523	692.1869710739702	849.2164525645785	485	636.976385503076	822.9857972729951	621	401.24637822969817	947.3833023954649
YGL232W	734	639.0659069699468	859.0668442414608	949	942.1597756219562	1290.204263626365	1121	493.5697245725896	1170.5288685823325	955	1692.469947958365	1310.9128131484613	1131	1011.5524448566139	1621.9269184116274	966	1412.1646282379515	1020.8189216174651	1206	723.3563367160968	1263.1777365272865
YGL228W	2948	3278.521546407952	3641.531136209378	3324	3416.8351965011097	3879.1571899759583	4217	2377.2064616478747	5489.689654979156	3140	5019.9161726068705	3814.1984510223847	3247	2966.1239710971713	4567.407407036517	3214	4301.092904941761	4067.449036522303	3728	2020.451716571115	5245.268527896842
YGL210W	662	831.9201155821793	1117.5471336592454	757	701.1981961790007	1999.3893886660226	915	572.9643183376174	2268.4667995781638	886	1338.5245342133567	1750.2080643631052	947	773.0563399717212	2539.9987590219826	930	1120.7178858143743	1946.6779435495846	989	442.6693479390815	2087.324186578626
YGL206C	39528	49283.703938102466	15197.120545475045	43427	52012.76173065917	22198.34885365097	49581	28572.129431189387	24227.22541949479	45576	76560.01000254974	18896.66874272516	47993	57694.12670583278	19998.664927962236	48022	74778.62397358753	20360.98515753285	49579	28974.43993179477	24624.26355901058
YGL189C	36661.8	37711.19093634491	48411.837735660374	44853	39811.67215556512	78309.41772275255	51757	23848.81272378494	89686.10338812228	45910	66085.38176837005	52422.56664494751	46926	57537.87063711509	69184.36378866201	51425	71538.15684262023	75485.20692487597	54093.8	27836.235644705594	76815.07052674773
YGL173C	16872	15856.90159700578	9852.660443689674	20457	21834.733521223417	13790.660142337438	24315	17442.330628561904	15761.307323469082	20071	30155.430580183864	8304.772130105412	21780	29218.514182938263	11231.078850133345	22559	25767.497556954622	14861.224300756585	26109	13846.400441960432	16228.752993067028
YGL160W	937	1268.0479337510187	737.4290609860327	1151	901.1963071166538	862.9843087831978	1212	643.0962094967254	1333.8584781519603	877	1557.7191559234634	543.889358646702	1086	1785.9794520977885	795.6622618623078	1007	1245.4090178821934	656.8059728236403	1334	720.8833235991187	1086.024761282606
YGL148W	4664	4479.7637739076745	8142.129116660217	6088	5340.91340835311	9603.904584874399	7348	3432.492937108036	19036.97338205995	6265	10869.897224148735	14531.607992560603	6749	6964.360396092758	13939.390779933892	6998	7550.573852685047	14663.391176412115	7134	2126.7912806011736	10482.834752522176
YGL143C	380	279.8276752412785	691.8148922652472	571	560.2356722048717	1341.470658207545	580	320.8864831336541	1043.4947278059553	530	680.9406690830365	836.7528594564646	587	498.9228860810399	1101.6862087324262	561	573.8796680711675	1519.3583949655294	629	301.7076002713293	985.8948187530041
YGL130W	1106	1063.849359926302	2752.05484615406	1218	1122.8809602041729	2460.786939896643	1359	591.4897235494573	3892.689028076129	1138	1670.9098212327808	2287.1244825143367	1354	1319.9525804836303	2501.7457656632178	1249	1257.427440250176	2896.2769404030405	1334	495.2208766748663	3042.4097922455985
YGL127C	1237	1396.6174061591737	1474.8581219720654	1352	1391.5531212830683	2178.821769700153	1515	815.7794509356609	2050.69398681866	1392	1983.5316587537527	1471.2904445442837	1391	1546.1126799434423	1621.9269184116274	1458	2001.0673242690973	1994.1578933922574	1511	750.559481002856	1917.8735146054532
YGL121C	999	1028.5557792652398	1292.4014470889233	684	421.6827640251722	734.8183223302476	678	398.9578336692648	798.5003134515136	813	1176.8235837714747	850.6987404474057	990	1361.0725985672325	780.3610645188019	770	973.4922118065879	933.7723469058983	622	292.4338010826614	693.207294435706
YGL083W	1414	1193.6793173580663	3633.9287747559138	1895	1607.2137348845135	4349.099140303442	2228	881.2799907918088	5244.695240624715	1728	2120.0791280157864	2914.689127106685	1945	1846.2888119537383	5760.9007998299785	1861	1936.468304041191	3735.089387623593	2357	919.342626236612	7594.4710257067345
YGL079W	410	441.1697582632769	638.5983620909974	426	371.08083234215155	734.8183223302476	592	307.6540508394828	898.3128526329529	527	594.7001621806994	794.9152164836414	560	704.5229764990509	956.3248339691199	511	775.1882427348755	965.4256468010135	555	322.1099584863987	1009.0017285675276
YGL078C	4255	4415.479037703597	4987.149113472551	6036	5536.092287701904	8570.032294153934	7666	3122.192399809719	10044.77098853211	6800	12657.591065145098	7007.805197947891	7993	5278.439654665068	7941.321421279572	7993	8103.421281612245	12075.733909986448	9061	3961.148760119686	13155.533987735398
YGL060W	1246	906.2887319751317	1961.4092549937777	1416	1330.1079185251147	2409.520545315463	1658	893.189179856563	2495.31347953598	1352	1886.5110884886235	1945.4503982362803	1462	1620.1287124939263	2440.540976289194	1379	1502.3027959978208	2065.3778181562666	1599	600.9421874256805	2703.5084482992534
YGL049C	4081	3801.6228312058374	6880.1371153851505	4835	3574.6650310362456	10005.491342426976	5694	2674.2745666520204	14953.733142819256	4678	5267.85762995109	9378.604966407875	5091	5163.303604030982	11384.090823568404	4912	5130.364048332558	10334.802415755112	6042	2261.5704954764806	14341.688691547606
YGL020C	364	476.46333892433904	380.11807267321274	495	566.2597116909456	786.0847169114277	563	238.18378129508346	889.2389854346402	470	653.9905106760561	397.4576082418207	478	588.0162585955113	788.0116631905548	495	651.9994134630542	419.40622361027636	568	331.3837576750666	508.3520159195177
YGL018C	311	262.1808849107474	592.9841933702119	378	343.37025070621166	828.8067123957444	385	211.0572950920323	843.8696494430769	379	547.9865542752668	801.888156979112	420	529.0775660090148	788.0116631905548	314	384.5895157754421	593.4993730334099	376	137.25222799228504	608.4819584491197
YGR003W	1077	934.0194024945376	3056.1493042926304	1193	910.834770294372	3255.416055904934	1377	503.4940487932181	4618.598403941141	1150	1254.0807045381516	2879.8244246293325	1201	1155.4725081492215	3534.5765863498673	1313	1282.966587782139	4194.062236102764	1351	489.03834388242103	4151.541463342728
YGR028W	608	746.2071339767426	418.129879940534	803	861.4376465085661	683.5519277490675	882	557.0853995846119	825.7219150464516	694	1178.6202609986067	578.7540611240547	692	856.667043408379	481.98771632043645	781	1261.9343486381695	743.8525475352071	758	486.5653307654429	554.5658355485648
YGR033C	885	946.6242527306313	1163.161302380031	1256	1046.9780626796419	2554.77532996214	1597	766.819451447227	2368.279338759603	1161	1396.0182054815814	1778.0998263449874	1323	1710.592752277851	2149.8182267625816	1310	1571.4087246137206	1709.2781943362206	1513	804.3475162971299	2071.91958003561
YGR036C	427	506.71497949096374	349.7086268593557	499	578.3077906630933	375.95356026198715	554	328.1643208954483	508.1365631055087	473	779.7579165752977	306.8093818007037	479	692.1869710739702	328.97574288537726	494	668.5247442190303	364.01294879382476	556	364.15118147502653	392.81746684690006
YGR065C	526	626.4610567338532	486.5511330217123	698	937.3405440330971	657.9187304584775	875	504.15567040792666	825.7219150464516	580	1081.5996907334775	578.7540611240547	732	807.3230217080563	481.98771632043645	696	883.3540440467186	530.1927732431795	733	350.54960933164693	585.3750486345962
YGR070W	1721	1789.8887335252948	3421.0626540589146	2170	1961.4272566656582	4314.921543915989	2452	1290.8237702964107	5770.979538126849	1764	2321.306977454573	4281.385464218911	2466	2463.089083207771	4620.9615977387875	1902	1663.0491951695876	3711.349412702257	2449	1003.4250722138677	4921.7717904935125
YGR105W	179	240.75263950938825	129.24014470889233	220	240.96157944295555	196.52117922785692	248	125.04648517991882	136.10800797468983	263	479.71281964425	125.5129289184697	256	389.2695045247674	206.5661641373299	260	279.42832005559467	182.00647439691238	258	165.6918788375333	169.45067197317258
YGR112W	480	528.1432248923229	813.4526755206753	523	539.7539379522204	965.5170979455579	605	366.5383745485451	862.0173838397022	452	679.1439918559045	432.3223107191734	538	549.6375750508159	665.6020844425075	434	518.2944646192482	561.8460731382947	540	255.95685760723427	600.7796551776119
YGR121C	299	317.64222594955936	380.11807267321274	349	344.57505860342644	563.9303403929807	344	187.9005385772325	671.4661726751365	330	513.8496869597584	397.4576082418207	337	404.34684448875487	596.7466963967308	329	419.142480083392	561.8460731382947	363	184.85773049411364	585.3750486345962
YGR129W	131	165.1235380928265	197.66139779007062	230	257.82889000396244	333.2315647776704	247	134.30918778583873	408.3240239240695	162	212.00791280157864	188.26939337770455	229	372.8214972913265	298.3733481983654	225	366.5618822234683	364.01294879382476	263	123.03240256966092	177.15297524468042
YGR131W	2227	2534.835382478428	1497.6652063324582	1835	1969.8609119461617	1307.2930618200917	1810	1178.3480957959546	1088.8640637975186	2090	3573.5910047655925	934.3740263930522	1628	2227.3343128617853	872.1682485798374	1906	2394.6706568205263	1131.6054712503683	1349	698.6262055463158	870.3602696803864
YGR159C	6418	7183.504149549757	5238.0270414368715	9464	11255.315375780454	4340.554741206579	12250	6853.738306766027	8075.741806498263	11822	18146.439994033426	7767.85571195418	13799	19511.44858066924	10687.886344438884	14276	18808.831005892716	7327.738925719168	15223	8208.548788529588	10159.338015118847
YGR177C	5500	4302.035385578754	21263.80498533952	5871	3207.1986223857384	24718.946587225655	6657	1884.2983586899936	32711.29124991712	7366	6653.095772069879	31664.122789931716	7624	6070.685336409137	31061.430607317016	8200	5665.183843707782	36417.121529330034	9335	2053.219140371075	35384.38122930704
YGR243W	92	100.838801888749	129.24014470889233	100	87.95097649667878	136.7103855498135	91	46.97513464430813	181.4773439662531	79	129.3607603535056	83.67528594564646	110	138.43739421479404	137.71077609155327	74	81.12435098388232	126.61319958046079	107	65.53484759991989	200.25988505920395
YGR258C	1048	1100.4034256109735	1353.2203387166373	1320	1420.468510816223	1862.679003116209	1320	666.9145876262337	2014.3985180254094	1129	1661.9264350971207	1150.535181752639	1156	1203.4458625800908	1292.9511755262502	1070	1201.8422367982566	1337.351920568617	1275	569.4112701842096	1232.368523441255
